Ajatempel (UTC);Kuupäev (Eesti aeg);Tarbimine;Tootmine;Planeeritud tarbimine;Planeeritud tootmine;NPS Läti;NPS Leedu;NPS Soome;NPS Eesti
1421449200;17.01.2015 01:00;;;;;28.57;28.57;28;28
1421452800;17.01.2015 02:00;;;;;28.53;28.53;26.81;26.81
1421456400;17.01.2015 03:00;;;;;28.52;28.52;26.67;26.67
1421460000;17.01.2015 04:00;;;;;28.53;28.53;26.7;26.7
1421463600;17.01.2015 05:00;;;;;28.57;28.57;26.66;26.66
1421467200;17.01.2015 06:00;;;;;42.09;42.09;27.24;27.24
1421470800;17.01.2015 07:00;;;;;43.03;43.03;27.34;27.34
1421474400;17.01.2015 08:00;;;;;43;43;28.45;28.45
1421478000;17.01.2015 09:00;;;;;43.07;43.07;29.02;29.02
1421481600;17.01.2015 10:00;;;;;43.04;43.04;29.72;29.72
1421485200;17.01.2015 11:00;;;;;43.06;43.06;29.59;29.59
1421488800;17.01.2015 12:00;;;;;43.1;43.1;29.45;29.45
1421492400;17.01.2015 13:00;;;;;43.1;43.1;29.07;29.07
1421496000;17.01.2015 14:00;;;;;43.09;43.09;28.53;28.53
1421499600;17.01.2015 15:00;;;;;43.09;43.09;28.62;28.62
1421503200;17.01.2015 16:00;;;;;43.08;43.08;29.13;29.13
1421506800;17.01.2015 17:00;;;;;44.02;44.02;30.83;30.83
1421510400;17.01.2015 18:00;;;;;43.1;43.1;31.3;31.3
1421514000;17.01.2015 19:00;;;;;44.91;44.91;30.9;30.9
1421517600;17.01.2015 20:00;;;;;43.05;43.05;29.78;29.78
1421521200;17.01.2015 21:00;;;;;43.09;43.09;28.25;28.25
1421524800;17.01.2015 22:00;;;;;43.03;43.03;28.19;28.19
1421528400;17.01.2015 23:00;;;;;29;29;28.13;28.13
1421532000;18.01.2015 00:00;;;;;28.09;28.09;27.4;27.4
1421535600;18.01.2015 01:00;;;;;28.53;28.53;26.24;26.24
1421539200;18.01.2015 02:00;;;;;25.93;25.93;25.93;25.93
1421542800;18.01.2015 03:00;;;;;25.55;25.55;25.55;25.55
1421546400;18.01.2015 04:00;;;;;25.62;25.62;25.62;25.62
1421550000;18.01.2015 05:00;;;;;25.29;25.29;25.29;25.29
1421553600;18.01.2015 06:00;;;;;25.68;25.68;25.68;25.68
1421557200;18.01.2015 07:00;;;;;26.28;26.28;26.28;26.28
1421560800;18.01.2015 08:00;;;;;26.68;26.68;26.68;26.68
1421564400;18.01.2015 09:00;;;;;27.03;27.03;27.03;27.03
1421568000;18.01.2015 10:00;;;;;27.86;27.86;27.86;27.86
1421571600;18.01.2015 11:00;;;;;28.16;28.16;28.16;28.16
1421575200;18.01.2015 12:00;;;;;38.07;38.07;28.29;28.29
1421578800;18.01.2015 13:00;;;;;38.06;38.06;28.15;28.15
1421582400;18.01.2015 14:00;;;;;38.06;38.06;27.91;27.91
1421586000;18.01.2015 15:00;;;;;39.95;39.95;28.27;28.27
1421589600;18.01.2015 16:00;;;;;29.24;29.24;29.24;29.24
1421593200;18.01.2015 17:00;;;;;42.22;42.22;30.44;30.44
1421596800;18.01.2015 18:00;;;;;42.22;42.22;32.47;32.47
1421600400;18.01.2015 19:00;;;;;42.22;42.22;32.45;32.45
1421604000;18.01.2015 20:00;;;;;42.21;42.21;30.94;30.94
1421607600;18.01.2015 21:00;;;;;31.97;31.97;29.8;29.8
1421611200;18.01.2015 22:00;;;;;39.97;39.97;29.67;29.67
1421614800;18.01.2015 23:00;;;;;29.76;29.76;29.76;29.76
1421618400;19.01.2015 00:00;;;;;28.5;28.5;28.49;28.49
1421622000;19.01.2015 01:00;;;;;28.57;28.57;27.92;27.92
1421625600;19.01.2015 02:00;;;;;28.54;28.54;27.7;27.7
1421629200;19.01.2015 03:00;;;;;28.53;28.53;27.65;27.65
1421632800;19.01.2015 04:00;;;;;27.73;27.73;27.73;27.73
1421636400;19.01.2015 05:00;;;;;28.07;28.07;28.07;28.07
1421640000;19.01.2015 06:00;;;;;36.56;36.56;36.56;36.56
1421643600;19.01.2015 07:00;;;;;45.01;45.01;45.01;45.01
1421647200;19.01.2015 08:00;;;;;45.29;45.29;45.29;45.29
1421650800;19.01.2015 09:00;;;;;45.36;45.36;45.36;45.36
1421654400;19.01.2015 10:00;;;;;45.25;45.25;45.25;45.25
1421658000;19.01.2015 11:00;;;;;45.23;45.23;45.23;45.23
1421661600;19.01.2015 12:00;;;;;45.25;45.25;45.25;45.25
1421665200;19.01.2015 13:00;;;;;45.26;45.26;45.26;45.26
1421668800;19.01.2015 14:00;;;;;45.23;45.23;45.23;45.23
1421672400;19.01.2015 15:00;;;;;45.3;45.3;45.3;45.3
1421676000;19.01.2015 16:00;;;;;46.09;46.09;46.09;46.09
1421679600;19.01.2015 17:00;;;;;46.7;46.7;46.7;46.7
1421683200;19.01.2015 18:00;;;;;46.07;46.07;46.07;46.07
1421686800;19.01.2015 19:00;;;;;46.76;46.76;46.76;46.76
1421690400;19.01.2015 20:00;;;;;42.18;42.18;35.55;35.55
1421694000;19.01.2015 21:00;;;;;42.19;42.19;30.27;30.27
1421697600;19.01.2015 22:00;;;;;45.03;45.03;29.74;29.74
1421701200;19.01.2015 23:00;;;;;42.1;42.1;28.98;28.98
1421704800;20.01.2015 00:00;;;;;29.08;29.08;28.46;28.46
1421708400;20.01.2015 01:00;;;;;28.62;28.62;28.62;28.62
1421712000;20.01.2015 02:00;;;;;28.53;28.53;28.22;28.22
1421715600;20.01.2015 03:00;;;;;28.51;28.51;28.07;28.07
1421719200;20.01.2015 04:00;;;;;28.02;28.02;28.02;28.02
1421722800;20.01.2015 05:00;;;;;28.39;28.39;28.39;28.39
1421726400;20.01.2015 06:00;;;;;45.01;45.01;35.81;35.81
1421730000;20.01.2015 07:00;;;;;45.2;45.2;42.8;42.8
1421733600;20.01.2015 08:00;;;;;45.28;45.28;45.28;45.28
1421737200;20.01.2015 09:00;;;;;45.26;45.26;43.5;43.5
1421740800;20.01.2015 10:00;;;;;45.26;45.26;40.46;40.46
1421744400;20.01.2015 11:00;;;;;45.26;45.26;38.2;38.2
1421748000;20.01.2015 12:00;;;;;45.24;45.24;38.16;38.16
1421751600;20.01.2015 13:00;;;;;45.25;45.25;36.64;36.64
1421755200;20.01.2015 14:00;;;;;45.24;45.24;37.84;37.84
1421758800;20.01.2015 15:00;;;;;45.24;45.24;39.18;39.18
1421762400;20.01.2015 16:00;;;;;45.25;45.25;45.25;45.25
1421766000;20.01.2015 17:00;;;;;46.11;46.11;46.11;46.11
1421769600;20.01.2015 18:00;;;;;47.38;47.38;47.38;47.38
1421773200;20.01.2015 19:00;;;;;45.3;45.3;45.3;45.3
1421776800;20.01.2015 20:00;;;;;45.21;45.21;35.99;35.99
1421780400;20.01.2015 21:00;;;;;45.2;45.2;30.69;30.69
1421784000;20.01.2015 22:00;;;;;43.04;43.04;30.78;30.78
1421787600;20.01.2015 23:00;;;;;29.51;29.51;29.51;29.51
1421791200;21.01.2015 00:00;;;;;29.06;29.06;28.5;28.5
1421794800;21.01.2015 01:00;;;;;29.02;29.02;28.12;28.12
1421798400;21.01.2015 02:00;;;;;29.01;29.01;27.87;27.87
1421802000;21.01.2015 03:00;;;;;29.01;29.01;27.78;27.78
1421805600;21.01.2015 04:00;;;;;29.01;29.01;27.85;27.85
1421809200;21.01.2015 05:00;;;;;28.24;28.24;28.24;28.24
1421812800;21.01.2015 06:00;;;;;45.07;45.07;35.61;35.61
1421816400;21.01.2015 07:00;;;;;45.11;45.11;39.33;39.33
1421820000;21.01.2015 08:00;;;;;49.67;49.67;49.67;49.67
1421823600;21.01.2015 09:00;;;;;53.67;53.67;53.67;53.67
1421827200;21.01.2015 10:00;;;;;50.09;50.09;50.09;50.09
1421830800;21.01.2015 11:00;;;;;48.92;48.92;48.92;48.92
1421834400;21.01.2015 12:00;;;;;46.01;46.01;46.01;46.01
1421838000;21.01.2015 13:00;;;;;45.99;45.99;45.99;45.99
1421841600;21.01.2015 14:00;;;;;45.17;45.17;45.17;45.17
1421845200;21.01.2015 15:00;;;;;45.17;45.17;45.17;45.17
1421848800;21.01.2015 16:00;;;;;48.8;48.8;48.8;48.8
1421852400;21.01.2015 17:00;;;;;51.02;51.02;51.02;51.02
1421856000;21.01.2015 18:00;;;;;55.47;55.47;55.47;55.47
1421859600;21.01.2015 19:00;;;;;55.36;55.36;55.36;55.36
1421863200;21.01.2015 20:00;;;;;45.13;45.13;38.08;38.08
1421866800;21.01.2015 21:00;;;;;45.14;45.14;33.28;33.28
1421870400;21.01.2015 22:00;;;;;45.05;45.05;32.96;32.96
1421874000;21.01.2015 23:00;;;;;31.76;31.76;31.76;31.76
1421877600;22.01.2015 00:00;;;;;29.55;29.55;29.55;29.55
1421881200;22.01.2015 01:00;;;;;30.06;30.06;28.96;28.96
1421884800;22.01.2015 02:00;;;;;30.06;30.06;28.69;28.69
1421888400;22.01.2015 03:00;;;;;30.05;30.05;28.31;28.31
1421892000;22.01.2015 04:00;;;;;30.07;30.07;28.26;28.26
1421895600;22.01.2015 05:00;;;;;41.84;41.84;28.82;28.82
1421899200;22.01.2015 06:00;;;;;44.94;44.94;35.51;35.51
1421902800;22.01.2015 07:00;;;;;45;45;41;41
1421906400;22.01.2015 08:00;;;;;49.9;49.9;47.25;47.25
1421910000;22.01.2015 09:00;;;;;53.79;53.79;53.79;53.79
1421913600;22.01.2015 10:00;;;;;49.31;50;49.31;49.31
1421917200;22.01.2015 11:00;;;;;49.32;49.32;49.32;49.32
1421920800;22.01.2015 12:00;;;;;48.69;48.69;48.69;48.69
1421924400;22.01.2015 13:00;;;;;47.46;47.46;47.46;47.46
1421928000;22.01.2015 14:00;;;;;48.01;48.01;45.84;45.84
1421931600;22.01.2015 15:00;;;;;48.3;48.3;48.3;48.3
1421935200;22.01.2015 16:00;;;;;48.79;48.79;48.79;48.79
1421938800;22.01.2015 17:00;;;;;51.99;51.99;51.99;51.99
1421942400;22.01.2015 18:00;;;;;58.35;58.35;58.35;58.35
1421946000;22.01.2015 19:00;;;;;55.62;55.62;55.62;55.62
1421949600;22.01.2015 20:00;;;;;45;45;39.54;39.54
1421953200;22.01.2015 21:00;;;;;44.98;44.98;35.27;35.27
1421956800;22.01.2015 22:00;;;;;44.92;44.92;36.26;36.26
1421960400;22.01.2015 23:00;;;;;32.62;32.62;32.62;32.62
1421964000;23.01.2015 00:00;;;;;30.22;30.22;30.22;30.22
1421967600;23.01.2015 01:00;;;;;30.57;30.57;30.08;30.08
1421971200;23.01.2015 02:00;;;;;30.53;30.53;29.25;29.25
1421974800;23.01.2015 03:00;;;;;30.52;30.52;28.86;28.86
1421978400;23.01.2015 04:00;;;;;31.04;31.04;28.78;28.78
1421982000;23.01.2015 05:00;;;;;41.97;41.97;29.39;29.39
1421985600;23.01.2015 06:00;;;;;45.02;45.02;31.88;31.88
1421989200;23.01.2015 07:00;;;;;45.08;45.08;45.08;45.08
1421992800;23.01.2015 08:00;;;;;54.28;54.28;54.28;54.28
1421996400;23.01.2015 09:00;;;;;53.56;53.56;53.56;53.56
1422000000;23.01.2015 10:00;;;;;57.68;57.68;57.68;57.68
1422003600;23.01.2015 11:00;;;;;56.97;56.97;56.97;56.97
1422007200;23.01.2015 12:00;;;;;54.41;54.41;54.41;54.41
1422010800;23.01.2015 13:00;;;;;48.09;48.09;48.09;48.09
1422014400;23.01.2015 14:00;;;;;45.09;45.09;43.89;43.89
1422018000;23.01.2015 15:00;;;;;45.09;45.09;42.43;42.43
1422021600;23.01.2015 16:00;;;;;45.08;45.08;45.08;45.08
1422025200;23.01.2015 17:00;;;;;45.08;45.08;44.72;44.72
1422028800;23.01.2015 18:00;;;;;48.06;48.06;48.06;48.06
1422032400;23.01.2015 19:00;;;;;45.07;45.07;43.54;43.54
1422036000;23.01.2015 20:00;;;;;45.06;45.06;34.49;34.49
1422039600;23.01.2015 21:00;;;;;45.05;45.05;31.47;31.47
1422043200;23.01.2015 22:00;;;;;45.02;45.02;31.17;31.17
1422046800;23.01.2015 23:00;;;;;31.07;31.07;30.17;30.17
1422050400;24.01.2015 00:00;;;;;29.1;29.1;29.1;29.1
1422054000;24.01.2015 01:00;;;;;30.53;30.53;28.48;28.48
1422057600;24.01.2015 02:00;;;;;29.09;29.09;27.06;27.06
1422061200;24.01.2015 03:00;;;;;29.08;29.08;26.46;26.46
1422064800;24.01.2015 04:00;;;;;29.08;29.08;26.25;26.25
1422068400;24.01.2015 05:00;;;;;31.02;31.02;26.36;26.36
1422072000;24.01.2015 06:00;;;;;35.01;35.01;26.71;26.71
1422075600;24.01.2015 07:00;;;;;41.61;41.61;27.16;27.16
1422079200;24.01.2015 08:00;;;;;41.61;41.61;28.69;28.69
1422082800;24.01.2015 09:00;;;;;31.1;31.1;29.37;29.37
1422086400;24.01.2015 10:00;;;;;35.04;35.04;29.01;29.01
1422090000;24.01.2015 11:00;;;;;35.09;35.09;29.3;29.3
1422093600;24.01.2015 12:00;;;;;41.62;41.62;29.33;29.33
1422097200;24.01.2015 13:00;;;;;41.61;41.61;29.3;29.3
1422100800;24.01.2015 14:00;;;;;45.01;45.01;29.25;29.25
1422104400;24.01.2015 15:00;;;;;45.01;45.01;29.34;29.34
1422108000;24.01.2015 16:00;;;;;41.61;41.61;30.1;30.1
1422111600;24.01.2015 17:00;;;;;41.67;41.67;34.19;34.19
1422115200;24.01.2015 18:00;;;;;41.68;41.68;34.92;34.92
1422118800;24.01.2015 19:00;;;;;41.67;41.67;31.06;31.06
1422122400;24.01.2015 20:00;;;;;41.69;41.69;30.06;30.06
1422126000;24.01.2015 21:00;;;;;41.67;41.67;29.35;29.35
1422129600;24.01.2015 22:00;;;;;41.61;41.61;28.66;28.66
1422133200;24.01.2015 23:00;;;;;30.06;30.06;28.11;28.11
1422136800;25.01.2015 00:00;;;;;30.02;30.02;27.72;27.72
1422140400;25.01.2015 01:00;;;;;31.06;31.06;26.94;26.94
1422144000;25.01.2015 02:00;;;;;31.03;31.03;26.49;26.49
1422147600;25.01.2015 03:00;;;;;31.01;31.01;26.29;26.29
1422151200;25.01.2015 04:00;;;;;31.01;31.01;26.18;26.18
1422154800;25.01.2015 05:00;;;;;31.03;31.03;26.29;26.29
1422158400;25.01.2015 06:00;;;;;42.13;42.13;26.7;26.7
1422162000;25.01.2015 07:00;;;;;42.11;42.11;27.04;27.04
1422165600;25.01.2015 08:00;;;;;42.14;42.14;27.39;27.39
1422169200;25.01.2015 09:00;;;;;39.93;39.93;27.98;27.98
1422172800;25.01.2015 10:00;;;;;42.14;42.14;28.71;28.71
1422176400;25.01.2015 11:00;;;;;42.15;42.15;29.26;29.26
1422180000;25.01.2015 12:00;;;;;42.16;42.16;29.97;29.97
1422183600;25.01.2015 13:00;;;;;42.15;42.15;29.74;29.74
1422187200;25.01.2015 14:00;;;;;42.14;42.14;29.25;29.25
1422190800;25.01.2015 15:00;;;;;42.15;42.15;29.13;29.13
1422194400;25.01.2015 16:00;;;;;42.15;42.15;29.26;29.26
1422198000;25.01.2015 17:00;;;;;45.01;45.01;30.29;30.29
1422201600;25.01.2015 18:00;;;;;45;45;33.07;33.07
1422205200;25.01.2015 19:00;;;;;42.19;42.19;32.64;32.64
1422208800;25.01.2015 20:00;;;;;42.17;42.17;31.26;31.26
1422212400;25.01.2015 21:00;;;;;45.01;45.01;30.25;30.25
1422216000;25.01.2015 22:00;;;;;45.01;45.01;29.47;29.47
1422219600;25.01.2015 23:00;;;;;31.05;31.05;29.2;29.2
1422223200;26.01.2015 00:00;;;;;29.57;29.57;28.07;28.07
1422226800;26.01.2015 01:00;;;;;31;31;26.93;26.93
1422230400;26.01.2015 02:00;;;;;29.55;29.55;26.13;26.13
1422234000;26.01.2015 03:00;;;;;29.54;29.54;25.54;25.54
1422237600;26.01.2015 04:00;;;;;29.57;29.57;25.41;25.41
1422241200;26.01.2015 05:00;;;;;42.02;42.02;25.81;25.81
1422244800;26.01.2015 06:00;;;;;45.01;45.01;31.12;31.12
1422248400;26.01.2015 07:00;;;;;45.08;45.08;45.08;45.08
1422252000;26.01.2015 08:00;;;;;54.46;54.46;54.46;54.46
1422255600;26.01.2015 09:00;;;;;50.07;50.07;50.07;50.07
1422259200;26.01.2015 10:00;;;;;50.05;50.05;50.05;50.05
1422262800;26.01.2015 11:00;;;;;50.04;50.04;43.75;43.75
1422266400;26.01.2015 12:00;;;;;49.9;49.9;49.9;49.9
1422270000;26.01.2015 13:00;;;;;50;50;39.44;39.44
1422273600;26.01.2015 14:00;;;;;45.09;45.09;36.24;36.24
1422277200;26.01.2015 15:00;;;;;45.08;45.08;38.58;38.58
1422280800;26.01.2015 16:00;;;;;49.64;49.64;49.64;49.64
1422284400;26.01.2015 17:00;;;;;50.04;50.04;50.04;50.04
1422288000;26.01.2015 18:00;;;;;50.02;50.02;50.02;50.02
1422291600;26.01.2015 19:00;;;;;45.08;45.08;45.08;45.08
1422295200;26.01.2015 20:00;;;;;45.03;45.03;31.79;31.79
1422298800;26.01.2015 21:00;;;;;45.01;45.01;29.61;29.61
1422302400;26.01.2015 22:00;;;;;45;45;28.69;28.69
1422306000;26.01.2015 23:00;;;;;29.54;29.54;28.01;28.01
1422309600;27.01.2015 00:00;;;;;28.1;28.1;26.51;26.51
1422313200;27.01.2015 01:00;;;;;31.02;31.02;25.79;25.79
1422316800;27.01.2015 02:00;;;;;31.03;31.03;25.32;25.32
1422320400;27.01.2015 03:00;;;;;31;31;25.15;25.15
1422324000;27.01.2015 04:00;;;;;31.06;31.06;25.23;25.23
1422327600;27.01.2015 05:00;;;;;41.98;41.98;25.9;25.9
1422331200;27.01.2015 06:00;;;;;29.73;29.73;29.73;29.73
1422334800;27.01.2015 07:00;;;;;41.93;41.93;39.05;39.05
1422338400;27.01.2015 08:00;;;;;64.01;64.01;64.01;64.01
1422342000;27.01.2015 09:00;;;;;55.08;55.08;55.08;55.08
1422345600;27.01.2015 10:00;;;;;56.21;56.21;56.21;56.21
1422349200;27.01.2015 11:00;;;;;55.05;55.05;55.05;55.05
1422352800;27.01.2015 12:00;;;;;50.09;50.09;50.09;50.09
1422356400;27.01.2015 13:00;;;;;50.67;50.67;50.67;50.67
1422360000;27.01.2015 14:00;;;;;45.29;45.29;45.29;45.29
1422363600;27.01.2015 15:00;;;;;45.28;45.28;45.28;45.28
1422367200;27.01.2015 16:00;;;;;61.04;61.04;61.04;61.04
1422370800;27.01.2015 17:00;;;;;65.02;65.02;65.02;65.02
1422374400;27.01.2015 18:00;;;;;64.04;64.04;64.04;64.04
1422378000;27.01.2015 19:00;;;;;45.29;45.29;45.29;45.29
1422381600;27.01.2015 20:00;;;;;45.22;45.22;31.08;31.08
1422385200;27.01.2015 21:00;;;;;45.21;45.21;29.87;29.87
1422388800;27.01.2015 22:00;;;;;45.2;45.2;29.34;29.34
1422392400;27.01.2015 23:00;;;;;33.07;33.07;28.89;28.89
1422396000;28.01.2015 00:00;;;;;31.02;31.02;27.8;27.8
1422399600;28.01.2015 01:00;;;;;31.09;31.09;26.97;26.97
1422403200;28.01.2015 02:00;;;;;31.06;31.06;26.59;26.59
1422406800;28.01.2015 03:00;;;;;31.06;31.06;25.93;25.93
1422410400;28.01.2015 04:00;;;;;31.07;31.07;25.27;25.27
1422414000;28.01.2015 05:00;;;;;42.05;42.05;25.75;25.75
1422417600;28.01.2015 06:00;;;;;44.92;44.92;29.15;29.15
1422421200;28.01.2015 07:00;;;;;44.96;44.96;42.2;42.2
1422424800;28.01.2015 08:00;;;;;44.99;44.99;42.6;42.6
1422428400;28.01.2015 09:00;;;;;44.99;44.99;39.3;39.3
1422432000;28.01.2015 10:00;;;;;44.98;44.98;36.19;36.19
1422435600;28.01.2015 11:00;;;;;44.99;44.99;35.18;35.18
1422439200;28.01.2015 12:00;;;;;44.99;44.99;34.99;34.99
1422442800;28.01.2015 13:00;;;;;44.99;44.99;33.51;33.51
1422446400;28.01.2015 14:00;;;;;44.99;44.99;33.47;33.47
1422450000;28.01.2015 15:00;;;;;44.98;44.98;33.94;33.94
1422453600;28.01.2015 16:00;;;;;44.99;44.99;35.88;35.88
1422457200;28.01.2015 17:00;;;;;45;45;39.99;39.99
1422460800;28.01.2015 18:00;;;;;44.99;44.99;37.35;37.35
1422464400;28.01.2015 19:00;;;;;44.97;44.97;39.56;39.56
1422468000;28.01.2015 20:00;;;;;44.91;44.91;29.94;29.94
1422471600;28.01.2015 21:00;;;;;44.09;44.09;27.56;27.56
1422475200;28.01.2015 22:00;;;;;43.05;43.05;27.1;27.1
1422478800;28.01.2015 23:00;;;;;28.07;28.07;26.18;26.18
1422482400;29.01.2015 00:00;;;;;28.04;28.04;24.92;24.92
1422486000;29.01.2015 01:00;;;;;29.06;29.06;23.97;23.97
1422489600;29.01.2015 02:00;;;;;29.04;29.04;23.13;23.13
1422493200;29.01.2015 03:00;;;;;29.02;29.02;23.04;23.04
1422496800;29.01.2015 04:00;;;;;29.02;29.02;23.08;23.08
1422500400;29.01.2015 05:00;;;;;29.03;29.03;24.4;24.4
1422504000;29.01.2015 06:00;;;;;28.62;28.62;28.62;28.62
1422507600;29.01.2015 07:00;;;;;33.19;33.19;33.19;33.19
1422511200;29.01.2015 08:00;;;;;44.97;44.97;43.34;43.34
1422514800;29.01.2015 09:00;;;;;44.97;44.97;39.91;39.91
1422518400;29.01.2015 10:00;;;;;44.97;44.97;35.8;35.8
1422522000;29.01.2015 11:00;;;;;44.97;44.97;35.71;35.71
1422525600;29.01.2015 12:00;;;;;44.96;44.96;35.23;35.23
1422529200;29.01.2015 13:00;;;;;44.97;44.97;34.78;34.78
1422532800;29.01.2015 14:00;;;;;44.96;44.96;33.08;33.08
1422536400;29.01.2015 15:00;;;;;44.96;44.96;32.44;32.44
1422540000;29.01.2015 16:00;;;;;44.96;44.96;36.66;36.66
1422543600;29.01.2015 17:00;;;;;44.96;44.96;41.62;41.62
1422547200;29.01.2015 18:00;;;;;44.96;44.96;38.91;38.91
1422550800;29.01.2015 19:00;;;;;44.97;44.97;38.17;38.17
1422554400;29.01.2015 20:00;;;;;44.91;44.91;29.16;29.16
1422558000;29.01.2015 21:00;;;;;44.9;44.9;28.67;28.67
1422561600;29.01.2015 22:00;;;;;43.07;43.07;28.39;28.39
1422565200;29.01.2015 23:00;;;;;31.02;31.02;28.05;28.05
1422568800;30.01.2015 00:00;;;;;28.07;28.07;26.48;26.48
1422572400;30.01.2015 01:00;;;;;26.6;26.6;26.6;26.6
1422576000;30.01.2015 02:00;;;;;28.03;28.03;26.23;26.23
1422579600;30.01.2015 03:00;;;;;28.02;28.02;26.42;26.42
1422583200;30.01.2015 04:00;;;;;28.03;28.03;26.29;26.29
1422586800;30.01.2015 05:00;;;;;28.06;28.06;26.72;26.72
1422590400;30.01.2015 06:00;;;;;29.02;29.02;28.84;28.84
1422594000;30.01.2015 07:00;;;;;36.39;36.39;36.39;36.39
1422597600;30.01.2015 08:00;;;;;44.77;44.77;42.91;42.91
1422601200;30.01.2015 09:00;;;;;44.77;44.77;39.92;39.92
1422604800;30.01.2015 10:00;;;;;44.76;44.76;35.87;35.87
1422608400;30.01.2015 11:00;;;;;44.76;44.76;34.96;34.96
1422612000;30.01.2015 12:00;;;;;44.77;44.77;35.81;35.81
1422615600;30.01.2015 13:00;;;;;44.78;44.78;36.63;36.63
1422619200;30.01.2015 14:00;;;;;44.77;44.77;35.9;35.9
1422622800;30.01.2015 15:00;;;;;44.76;44.76;36.85;36.85
1422626400;30.01.2015 16:00;;;;;44.77;44.77;42.73;42.73
1422630000;30.01.2015 17:00;;;;;44.77;44.77;43.39;43.39
1422633600;30.01.2015 18:00;;;;;44.77;44.77;40.66;40.66
1422637200;30.01.2015 19:00;;;;;44.76;44.76;38.87;38.87
1422640800;30.01.2015 20:00;;;;;44.72;44.72;30.62;30.62
1422644400;30.01.2015 21:00;;;;;44.71;44.71;29.53;29.53
1422648000;30.01.2015 22:00;;;;;44.04;44.04;29.06;29.06
1422651600;30.01.2015 23:00;;;;;29.09;29.09;28.79;28.79
1422655200;31.01.2015 00:00;;;;;29.04;29.04;27.67;27.67
1422658800;31.01.2015 01:00;;;;;29.06;29.06;27.92;27.92
1422662400;31.01.2015 02:00;;;;;29.04;29.04;27.2;27.2
1422666000;31.01.2015 03:00;;;;;29.03;29.03;26.95;26.95
1422669600;31.01.2015 04:00;;;;;29.04;29.04;26.7;26.7
1422673200;31.01.2015 05:00;;;;;29.05;29.05;26.79;26.79
1422676800;31.01.2015 06:00;;;;;29.02;29.02;27.01;27.01
1422680400;31.01.2015 07:00;;;;;29.09;29.09;27.22;27.22
1422684000;31.01.2015 08:00;;;;;43.05;43.05;27.6;27.6
1422687600;31.01.2015 09:00;;;;;44.7;44.7;28.32;28.32
1422691200;31.01.2015 10:00;;;;;44.71;44.71;28.8;28.8
1422694800;31.01.2015 11:00;;;;;44.71;44.71;29;29
1422698400;31.01.2015 12:00;;;;;44.71;44.71;28.79;28.79
1422702000;31.01.2015 13:00;;;;;44.71;44.71;28.41;28.41
1422705600;31.01.2015 14:00;;;;;44.71;44.71;28.23;28.23
1422709200;31.01.2015 15:00;;;;;44.7;44.7;28.19;28.19
1422712800;31.01.2015 16:00;;;;;43.1;43.1;28.47;28.47
1422716400;31.01.2015 17:00;;;;;43.07;43.07;29.09;29.09
1422720000;31.01.2015 18:00;;;;;44.7;44.7;29.67;29.67
1422723600;31.01.2015 19:00;;;;;44.71;44.71;29.38;29.38
1422727200;31.01.2015 20:00;;;;;44.7;44.7;28.8;28.8
1422730800;31.01.2015 21:00;;;;;44.71;44.71;28.29;28.29
1422734400;31.01.2015 22:00;;;;;35.05;35.05;28.01;28.01
1422738000;31.01.2015 23:00;;;;;31.02;31.02;27.82;27.82
1422741600;01.02.2015 00:00;;;;;29.08;29.08;26.25;26.25
1422745200;01.02.2015 01:00;;;;;27.04;27.04;27.04;27.04
1422748800;01.02.2015 02:00;;;;;26.32;26.32;26.32;26.32
1422752400;01.02.2015 03:00;;;;;25.98;25.98;25.98;25.98
1422756000;01.02.2015 04:00;;;;;25.63;25.63;25.63;25.63
1422759600;01.02.2015 05:00;;;;;25.78;25.78;25.78;25.78
1422763200;01.02.2015 06:00;;;;;25.99;25.99;25.99;25.99
1422766800;01.02.2015 07:00;;;;;26.16;26.16;26.16;26.16
1422770400;01.02.2015 08:00;;;;;26.48;26.48;26.48;26.48
1422774000;01.02.2015 09:00;;;;;27.84;27.84;27.84;27.84
1422777600;01.02.2015 10:00;;;;;28.4;28.4;28.4;28.4
1422781200;01.02.2015 11:00;;;;;28.59;28.59;28.59;28.59
1422784800;01.02.2015 12:00;;;;;28.61;28.61;28.61;28.61
1422788400;01.02.2015 13:00;;;;;28.49;28.49;28.49;28.49
1422792000;01.02.2015 14:00;;;;;28.24;28.24;28.24;28.24
1422795600;01.02.2015 15:00;;;;;28.21;28.21;28.21;28.21
1422799200;01.02.2015 16:00;;;;;28.47;28.47;28.47;28.47
1422802800;01.02.2015 17:00;;;;;35.05;35.05;29.02;29.02
1422806400;01.02.2015 18:00;;;;;35.01;35.01;29.64;29.64
1422810000;01.02.2015 19:00;;;;;42.61;42.61;29.67;29.67
1422813600;01.02.2015 20:00;;;;;42.61;42.61;29.42;29.42
1422817200;01.02.2015 21:00;;;;;28.59;28.59;28.59;28.59
1422820800;01.02.2015 22:00;;;;;35.01;35.01;28.36;28.36
1422824400;01.02.2015 23:00;;;;;28.18;28.18;28.18;28.18
1422828000;02.02.2015 00:00;;;;;26.92;26.92;26.92;26.92
1422831600;02.02.2015 01:00;;;;;30.05;30.05;27.23;27.23
1422835200;02.02.2015 02:00;;;;;30.05;30.05;26.38;26.38
1422838800;02.02.2015 03:00;;;;;30.04;30.04;26.19;26.19
