Ajatempel (UTC);Kuupäev (Eesti aeg);Tarbimine;Tootmine;Planeeritud tarbimine;Planeeritud tootmine;NPS Eesti;NPS Soome;NPS Leedu;NPS Läti
1573909200;16.11.2019 15:00;1025.4;584.8;1106.5;607.7;45.38;0;0;0
1573912800;16.11.2019 16:00;1074.5;602.4;1148.2;635.6;51.63;0;0;0
1573916400;16.11.2019 17:00;1093.2;620.5;1167.5;661.4;68.53;0;0;0
1573920000;16.11.2019 18:00;1077.6;600.7;1159;675.4;42.47;0;0;0
1573923600;16.11.2019 19:00;1052.4;600.7;1116.7;636.4;41.55;0;0;0
1573927200;16.11.2019 20:00;1017.9;618.9;1084.3;662.3;39.98;0;0;0
1573930800;16.11.2019 21:00;972.9;591;1039.9;672.7;38.63;0;0;0
1573934400;16.11.2019 22:00;907.6;580.2;982.6;653.6;38.58;0;0;0
1573938000;16.11.2019 23:00;858.8;595.9;919.8;662.2;37.29;0;0;0
1573941600;17.11.2019 00:00;811.8;562;865.2;672.5;36.44;0;0;0
1573945200;17.11.2019 01:00;771.9;601.8;819.7;685.7;34.87;0;0;0
1573948800;17.11.2019 02:00;750.1;596.9;805.4;689.4;34.45;0;0;0
1573952400;17.11.2019 03:00;737;638;795.3;691.9;34.06;0;0;0
1573956000;17.11.2019 04:00;729.9;651.3;788.3;697.8;33.8;0;0;0
1573959600;17.11.2019 05:00;732.1;657.1;751.8;684;34.15;0;0;0
1573963200;17.11.2019 06:00;762.1;684.7;842.6;738.1;34.41;0;0;0
1573966800;17.11.2019 07:00;806.3;683.6;842.2;685.5;34.33;0;0;0
1573970400;17.11.2019 08:00;846.1;658.9;945.9;721.7;34.96;0;0;0
1573974000;17.11.2019 09:00;910.8;673.6;1004.1;723.6;36.85;0;0;0
1573977600;17.11.2019 10:00;957;655.3;1041.2;715.1;38.81;0;0;0
1573981200;17.11.2019 11:00;973.3;639.5;1036.5;706.5;39.72;0;0;0
1573984800;17.11.2019 12:00;952;642.2;1035.8;720.8;40.76;0;0;0
1573988400;17.11.2019 13:00;944.1;638;1031.7;702.5;40.15;0;0;0
1573992000;17.11.2019 14:00;950.1;601.8;1025.9;653;40.22;0;0;0
1573995600;17.11.2019 15:00;953.4;555.6;1040.9;646.7;40.26;0;0;0
1573999200;17.11.2019 16:00;1022.2;586.2;1101.5;651.1;40.8;0;0;0
1574002800;17.11.2019 17:00;1062.3;587.6;1130.9;630.8;41.79;0;0;0
1574006400;17.11.2019 18:00;1064.1;637.5;1127.6;676.5;43.98;0;0;0
1574010000;17.11.2019 19:00;1040.8;642.6;1117.9;681.6;43.48;0;0;0
1574013600;17.11.2019 20:00;1009.8;608.1;1080.4;683.7;41.92;0;0;0
1574017200;17.11.2019 21:00;970.2;571.3;1029;681.3;40.85;0;0;0
1574020800;17.11.2019 22:00;897.9;543.4;962.8;677.3;39.97;0;0;0
1574024400;17.11.2019 23:00;831.3;552.8;896.6;665.2;38.64;0;0;0
1574028000;18.11.2019 00:00;773.8;553.2;846.8;638.4;37.26;0;0;0
1574031600;18.11.2019 01:00;737.6;487.1;813.9;539.7;37.93;37.93;37.93;37.93
1574035200;18.11.2019 02:00;714.5;450.4;802.7;520.9;37.24;37.24;37.24;37.24
1574038800;18.11.2019 03:00;720.4;441.1;804.2;521.3;36.81;36.81;36.81;36.81
1574042400;18.11.2019 04:00;727.5;436.7;817;531.3;36.88;36.88;36.88;36.88
1574046000;18.11.2019 05:00;756.3;432.1;856.8;533.4;38.67;38.67;38.67;38.67
1574049600;18.11.2019 06:00;878.5;486.1;1002.4;590;52.7;52.7;39.91;52.7
1574053200;18.11.2019 07:00;1044.7;517.2;1154.5;622.3;62.54;62.54;51.38;62.54
1574056800;18.11.2019 08:00;1147.9;531.4;1244.3;762.9;88.16;88.16;56.2;88.16
1574060400;18.11.2019 09:00;1197.5;549;1279.9;777.9;58.62;58.62;58.03;58.03
1574064000;18.11.2019 10:00;1189.4;563.8;1276;787.6;52.03;52.03;52.03;52.03
1574067600;18.11.2019 11:00;1174.6;567.9;1272.6;831.6;51.3;51.3;51.3;51.3
1574071200;18.11.2019 12:00;1163.8;627.7;1119.2;725;52.07;52.07;52.07;52.07
1574074800;18.11.2019 13:00;1192.6;637.8;1288.2;711;53.07;53.07;53.07;53.07
1574078400;18.11.2019 14:00;1188.6;640.5;1267.9;693.9;58.06;58.06;58.06;58.06
1574082000;18.11.2019 15:00;1201.6;619.7;1271.3;728.9;58.28;58.28;58.28;58.28
1574085600;18.11.2019 16:00;1230.2;632.2;1290.6;745.6;63.6;63.6;63.6;63.6
1574089200;18.11.2019 17:00;1208.8;678.5;1283;783.1;61.69;61.69;61.69;61.69
1574092800;18.11.2019 18:00;1179.2;718.7;1257.3;813.8;62.53;62.53;62.53;62.53
1574096400;18.11.2019 19:00;1130.6;675.6;1218.3;757;58.39;58.39;58.39;58.39
1574100000;18.11.2019 20:00;1080.6;616.4;1171.8;698.9;44.62;44.62;44.62;44.62
1574103600;18.11.2019 21:00;1033.2;616;1110.7;710.2;42.39;42.39;42.39;42.39
1574107200;18.11.2019 22:00;943.3;597;993.5;670.2;40.38;40.38;40.38;40.38
1574110800;18.11.2019 23:00;837.1;582.7;907.6;675.8;39.62;39.62;39.62;39.62
1574114400;19.11.2019 00:00;793.2;594.5;851.2;680.9;37.11;37.11;37.11;37.11
1574118000;19.11.2019 01:00;756.8;607.4;839.1;687.9;35.9;35.9;35.9;35.9
1574121600;19.11.2019 02:00;741.8;612.7;826.6;688.1;34.85;34.85;34.85;34.85
1574125200;19.11.2019 03:00;733.2;615.3;817.1;680.1;34.31;34.31;34.31;34.31
1574128800;19.11.2019 04:00;736.2;614;825.3;675.9;34.28;34.28;34.28;34.28
1574132400;19.11.2019 05:00;770.7;642.9;866.4;688.5;35.63;35.63;35.63;35.63
1574136000;19.11.2019 06:00;895.6;677.1;1010.2;723.9;40.13;40.13;40.13;40.13
1574139600;19.11.2019 07:00;1053.1;756.1;1159.2;784.6;46.65;46.65;46.65;46.65
1574143200;19.11.2019 08:00;1155.3;777;1242.9;805.1;50.66;50.66;50.66;50.66
1574146800;19.11.2019 09:00;1200.8;749.3;1270.2;811;51.61;51.61;51.61;51.61
1574150400;19.11.2019 10:00;1186.3;707.1;1265.2;793.5;41.99;41.99;41.99;41.99
1574154000;19.11.2019 11:00;1202;689.3;1263.5;757;41.7;41.7;41.7;41.7
1574157600;19.11.2019 12:00;1176.1;718.8;1255.9;785.4;41.77;41.77;41.77;41.77
1574161200;19.11.2019 13:00;1195.5;687.9;1268;747.3;41.96;41.96;41.96;41.96
1574164800;19.11.2019 14:00;1174.2;670.7;1257;751.8;45.6;45.6;45.6;45.6
1574168400;19.11.2019 15:00;1189;694.5;1266.4;805;45.91;45.91;45.91;45.91
1574172000;19.11.2019 16:00;1215.9;704;1291.4;841.9;49.61;49.61;49.61;49.61
1574175600;19.11.2019 17:00;1207.6;722.5;1283.8;822.1;49.66;49.66;49.66;49.66
1574179200;19.11.2019 18:00;1190.5;719.8;1253.3;802.1;51.61;51.61;53;51.61
1574182800;19.11.2019 19:00;1152;717.5;1201.4;782.8;49.26;49.26;49.26;49.26
1574186400;19.11.2019 20:00;1116.1;685.9;1157.5;723.3;42;42;42;42
1574190000;19.11.2019 21:00;1053.2;686.9;1099.9;789.6;41.63;41.63;41.63;41.63
1574193600;19.11.2019 22:00;978.1;693;842;599.1;41.27;41.27;41.27;41.27
1574197200;19.11.2019 23:00;888.1;687.8;932.3;755.6;40.63;40.63;40.63;40.63
1574200800;20.11.2019 00:00;817.4;671.1;869.7;733.9;39.28;39.28;39.28;39.28
1574204400;20.11.2019 01:00;767.1;663;816.3;755.6;38.77;38.77;38.77;38.77
1574208000;20.11.2019 02:00;750;654.7;802.5;731.5;38.96;38.96;38.96;38.96
1574211600;20.11.2019 03:00;744.4;669.3;801.8;709.3;38.75;38.75;38.75;38.75
1574215200;20.11.2019 04:00;751.4;659.3;815.7;742.8;39.1;39.1;39.1;39.1
1574218800;20.11.2019 05:00;789.2;630.6;859;732.3;39.5;39.5;39.5;39.5
1574222400;20.11.2019 06:00;904.6;670.1;995.3;762.6;44.44;44.44;44.44;44.44
1574226000;20.11.2019 07:00;1058.8;682.6;1138.8;764.1;50.74;50.74;50.74;50.74
1574229600;20.11.2019 08:00;1159.9;751.7;1227;851.6;49.77;49.77;59.06;49.77
1574233200;20.11.2019 09:00;1192.8;785.8;1251;855.5;60.3;60.3;67.25;60.3
1574236800;20.11.2019 10:00;1193.7;776.1;1246;851.3;47.83;47.83;47.83;47.83
1574240400;20.11.2019 11:00;1194.5;770.6;1235.9;827.4;45.81;45.81;45.81;45.81
1574244000;20.11.2019 12:00;1181.4;774.8;1234;797.7;45.8;45.8;45.8;45.8
1574247600;20.11.2019 13:00;1212.2;765.1;1253.3;754.7;47.24;47.24;47.24;47.24
1574251200;20.11.2019 14:00;1207.4;756.1;1250.1;779.6;53.07;53.07;53.07;53.07
1574254800;20.11.2019 15:00;1213.8;751.5;1262;772.9;53.08;53.08;53.08;53.08
1574258400;20.11.2019 16:00;1244.3;762.7;1295.7;812.8;58.23;58.23;58.23;58.23
1574262000;20.11.2019 17:00;1228.3;802.5;1282.3;833.9;61.77;61.77;61.77;61.77
1574265600;20.11.2019 18:00;1199.7;811.8;1244.9;847.6;58.53;58.53;59.59;58.53
1574269200;20.11.2019 19:00;1163.1;783.2;1213.1;807.7;53.07;53.07;53.07;53.07
1574272800;20.11.2019 20:00;1120.1;667.5;1151.5;691.5;43.85;43.85;43.85;43.85
1574276400;20.11.2019 21:00;1068.3;640;1100.7;670.5;42.39;42.39;42.39;42.39
1574280000;20.11.2019 22:00;991.1;645.9;1011.7;681.9;41.6;41.6;41.6;41.6
1574283600;20.11.2019 23:00;901.8;642;926.4;680.2;40.09;40.09;40.09;40.09
1574287200;21.11.2019 00:00;833.5;641.7;872.8;682.8;38.61;38.61;38.61;38.61
1574290800;21.11.2019 01:00;782.3;632.6;843.9;678.4;38.45;38.45;38.45;38.45
1574294400;21.11.2019 02:00;760.9;645.6;830.2;676.4;37.59;37.59;37.59;37.59
1574298000;21.11.2019 03:00;755.6;652.9;822.5;676.5;36.97;36.97;36.97;36.97
1574301600;21.11.2019 04:00;761.8;660.6;833.2;685.6;37.32;37.32;37.32;37.32
1574305200;21.11.2019 05:00;791.5;676.2;878.4;696.5;38.39;38.39;38.39;38.39
1574308800;21.11.2019 06:00;913.1;686;1013.5;703.6;39.96;39.96;39.96;39.96
1574312400;21.11.2019 07:00;1091.4;693.5;1169.8;743.6;46.72;46.72;46.72;46.72
1574316000;21.11.2019 08:00;1200.4;735.4;1247.9;793.2;56.59;56.59;56.59;56.59
1574319600;21.11.2019 09:00;1231.5;776.9;1273.7;812.9;57;57;57;57
1574323200;21.11.2019 10:00;1235.4;752.7;1276.1;775.6;43.76;43.76;43.76;43.76
1574326800;21.11.2019 11:00;1226.8;714.3;1265.3;734.7;43.26;43.26;43.26;43.26
1574330400;21.11.2019 12:00;1204.2;743.1;1245.7;755.7;42.99;42.99;42.99;42.99
1574334000;21.11.2019 13:00;1217.9;708.8;1267;767.7;43.27;43.27;43.27;43.27
1574337600;21.11.2019 14:00;1231.6;769;1264.7;815.4;47.36;47.36;47.36;47.36
1574341200;21.11.2019 15:00;1231.9;778.3;1289.3;827.5;47.8;47.8;47.8;47.8
1574344800;21.11.2019 16:00;1266.2;775.6;1310.6;821.3;50.7;50.7;50.7;50.7
1574348400;21.11.2019 17:00;1243;760.9;1301.6;800.9;50.63;50.63;50.63;50.63
1574352000;21.11.2019 18:00;1217.4;774.1;1273.3;807.1;53.02;53.02;53.02;53.02
1574355600;21.11.2019 19:00;1165.6;755.1;1224.7;766.4;50.63;50.63;50.63;50.63
1574359200;21.11.2019 20:00;1121.6;703.6;1188.6;753.1;42.56;42.56;42.56;42.56
1574362800;21.11.2019 21:00;1067.1;649.8;1129.1;687.8;41.58;41.58;41.58;41.58
1574366400;21.11.2019 22:00;1002.5;638.6;1034.1;679.6;40.19;40.19;40.19;40.19
1574370000;21.11.2019 23:00;907.6;624.2;951.3;686.5;39.17;39.17;39.17;39.17
1574373600;22.11.2019 00:00;833;627.5;895.6;683.4;36.65;36.65;36.65;36.65
1574377200;22.11.2019 01:00;786;634.5;884.1;687.4;34.45;34.45;34.45;34.45
1574380800;22.11.2019 02:00;777;654.1;870.8;695.7;33.89;33.89;33.89;33.89
1574384400;22.11.2019 03:00;776.7;648.1;864.7;702.8;34.2;34.2;34.2;34.2
1574388000;22.11.2019 04:00;789.7;634.1;874.9;686.7;34.5;34.5;34.5;34.5
1574391600;22.11.2019 05:00;827.1;664.9;926.7;694.2;35.17;35.17;35.17;35.17
1574395200;22.11.2019 06:00;947.4;716.9;1060.4;730.9;37.47;37.47;37.47;37.47
1574398800;22.11.2019 07:00;1107.6;709.3;1218.6;801.3;41.74;41.74;41.74;41.74
1574402400;22.11.2019 08:00;1216.4;756;1302.9;868.7;44.43;44.43;44.43;44.43
1574406000;22.11.2019 09:00;1270.6;871.2;1338.6;943.3;53.07;53.07;53.07;53.07
1574409600;22.11.2019 10:00;1273.1;734.1;1318.2;810;42.43;42.43;42.43;42.43
1574413200;22.11.2019 11:00;1283.4;742.6;1311.1;775.6;42.34;42.34;42.34;42.34
1574416800;22.11.2019 12:00;1263.3;743.2;1291.1;752.7;42.34;42.34;42.34;42.34
1574420400;22.11.2019 13:00;1281.8;721.8;1316.4;740.7;42.45;42.45;42.45;42.45
1574424000;22.11.2019 14:00;1269.6;734.6;1311.7;748.1;47.71;47.71;47.71;47.71
1574427600;22.11.2019 15:00;1278.2;733.3;1332.2;759;47.85;47.85;47.85;47.85
1574431200;22.11.2019 16:00;1321.6;744.2;1366.6;771.2;53.05;53.05;53.05;53.05
1574434800;22.11.2019 17:00;1301.5;745;1348.8;746.8;53;53;53;53
1574438400;22.11.2019 18:00;1271.5;740.1;1311.2;747.7;50.66;50.66;50.66;50.66
1574442000;22.11.2019 19:00;1222.8;741.7;1259.7;734.7;47.45;47.45;47.45;47.45
1574445600;22.11.2019 20:00;1177.9;670.4;1197.3;672.5;40.27;40.27;40.27;40.27
1574449200;22.11.2019 21:00;1120.9;671.4;1142.9;679.8;39.81;39.81;39.81;39.81
1574452800;22.11.2019 22:00;1058.2;706;1057.2;685.2;39.27;39.27;39.27;39.27
1574456400;22.11.2019 23:00;964.9;667.7;961.8;658.9;38.32;38.32;38.32;38.32
1574460000;23.11.2019 00:00;889.6;691.1;917.6;693.3;35.49;35.49;35.49;35.49
1574463600;23.11.2019 01:00;860.2;694.2;910.8;716;34.36;34.36;34.36;34.36
1574467200;23.11.2019 02:00;832.6;657;872.6;699.5;34.04;34.04;34.04;34.04
1574470800;23.11.2019 03:00;824.5;665.6;825.9;666.7;33.44;33.44;33.44;33.44
1574474400;23.11.2019 04:00;811.6;655.7;869.8;708.1;33.17;33.17;33.17;33.17
1574478000;23.11.2019 05:00;810.9;609.3;893.6;652.3;33.43;33.43;33.43;33.43
1574481600;23.11.2019 06:00;851.4;610.4;920.5;669.1;33.94;33.94;33.94;33.94
1574485200;23.11.2019 07:00;916.7;623;1006.7;686.5;34.96;34.96;34.96;34.96
1574488800;23.11.2019 08:00;974.5;608.6;1059.5;641.6;36.23;36.23;36.23;36.23
1574492400;23.11.2019 09:00;1034.3;597;1117;640;37.41;37.41;37.41;37.41
1574496000;23.11.2019 10:00;1078.1;620.3;1141.5;692.8;38.66;38.66;38.66;38.66
1574499600;23.11.2019 11:00;1085.4;632.1;1139.3;695.7;39.15;39.15;39.15;39.15
1574503200;23.11.2019 12:00;1086;638.7;1128;688.8;39.16;39.16;39.16;39.16
1574506800;23.11.2019 13:00;1090.1;640.7;1131.4;674.6;39.14;39.14;39.14;39.14
1574510400;23.11.2019 14:00;1082;644.7;1133.3;686.4;39.05;39.05;39.05;39.05
1574514000;23.11.2019 15:00;1092.7;626.4;1141.8;682.1;39.04;39.04;39.04;39.04
1574517600;23.11.2019 16:00;1158.1;645.3;1208.1;695.7;39.31;39.31;39.31;39.31
1574521200;23.11.2019 17:00;1169.3;642.5;1207.4;683.3;39.7;39.7;39.7;39.7
1574524800;23.11.2019 18:00;1147.8;617.6;1182.3;652.8;40.35;40.35;40.35;40.35
1574528400;23.11.2019 19:00;1121.4;621.7;1155.4;634.3;40.02;40.02;40.02;40.02
1574532000;23.11.2019 20:00;1089.9;630.2;1113;650.3;38.43;38.43;38.43;38.43
1574535600;23.11.2019 21:00;1048.8;586.7;1076.9;624.8;38.11;38.11;38.11;38.11
1574539200;23.11.2019 22:00;994.5;580.9;1021.3;637.8;37.9;37.9;37.9;37.9
1574542800;23.11.2019 23:00;942.9;588.5;954.5;632.8;36.99;36.99;36.99;36.99
1574546400;24.11.2019 00:00;891.5;587.8;906.3;623.5;35.53;35.53;35.53;35.53
1574550000;24.11.2019 01:00;845.4;570.9;864.5;609.3;33.91;33.91;33.91;33.91
1574553600;24.11.2019 02:00;824.1;564.5;849.8;599;33.32;33.32;33.32;33.32
1574557200;24.11.2019 03:00;810.7;559.4;840.1;600.2;33.06;33.06;33.06;33.06
1574560800;24.11.2019 04:00;811.8;554.4;838.9;606.2;33.04;33.04;33.04;33.04
1574564400;24.11.2019 05:00;824.3;554.1;853.2;600.8;33.1;33.1;33.1;33.1
1574568000;24.11.2019 06:00;853.3;561.7;891.5;603.5;34.02;34.02;34.02;34.02
1574571600;24.11.2019 07:00;898.3;561.7;935.5;601.1;34.08;34.08;34.08;34.08
1574575200;24.11.2019 08:00;963.2;563.4;1001.3;606.1;35.05;35.05;35.05;35.05
1574578800;24.11.2019 09:00;1023.4;555.5;1059.2;586.7;36.6;36.6;36.6;36.6
1574582400;24.11.2019 10:00;1070.5;554.5;1125.1;608.3;37.8;37.8;37.8;37.8
1574586000;24.11.2019 11:00;1078.1;583.6;1098.9;614.5;38.79;38.79;38.79;38.79
1574589600;24.11.2019 12:00;1070.9;597.8;1092.4;637.6;39.81;39.81;39.81;39.81
1574593200;24.11.2019 13:00;1067.4;598.5;1082.3;654.4;39.81;39.81;39.81;39.81
1574596800;24.11.2019 14:00;1071;598.8;1085.4;642;39.76;39.76;39.76;39.76
1574600400;24.11.2019 15:00;1078.3;597.6;1102.2;627.6;40.05;40.05;40.05;40.05
1574604000;24.11.2019 16:00;1161.9;607.8;1165.3;622.3;40.68;40.68;40.68;40.68
1574607600;24.11.2019 17:00;1193;618.6;1179.7;618.5;41.35;41.35;41.35;41.35
1574611200;24.11.2019 18:00;1184.8;631.3;1180.2;638.4;41.42;41.42;41.42;41.42
1574614800;24.11.2019 19:00;1173.4;662.1;1171.1;698;40.96;40.96;40.96;40.96
1574618400;24.11.2019 20:00;1140.6;644.4;1125.1;649;41.16;41.16;41.16;41.16
1574622000;24.11.2019 21:00;1091.5;639.1;1058.2;632.5;40.92;40.92;40.92;40.92
1574625600;24.11.2019 22:00;1033;639.3;1001.7;654.2;40.63;40.63;40.63;40.63
1574629200;24.11.2019 23:00;963.4;635.4;942.2;668.6;40.23;40.23;40.23;40.23
1574632800;25.11.2019 00:00;907.4;634.2;888.5;663.3;39.26;39.26;39.26;39.26
1574636400;25.11.2019 01:00;868.6;567.2;870.3;613.3;38.19;38.19;38.19;38.19
1574640000;25.11.2019 02:00;846.1;554.2;850.2;599.8;36.3;36.3;36.3;36.3
1574643600;25.11.2019 03:00;845.7;562.1;848.5;589.6;36.02;36.02;36.02;36.02
1574647200;25.11.2019 04:00;868.4;569.8;864.1;589.8;35.4;35.4;35.4;35.4
1574650800;25.11.2019 05:00;904.5;578.3;908.9;603;36.75;36.75;36.75;36.75
1574654400;25.11.2019 06:00;1010.3;658.5;1064.5;681.7;42.99;42.99;40.65;42.99
1574658000;25.11.2019 07:00;1185.6;685;1220;735.2;48.44;48.44;48.44;48.44
1574661600;25.11.2019 08:00;1300.9;700.8;1324.6;763.6;53.75;53.75;53.75;53.75
1574665200;25.11.2019 09:00;1328.1;829.4;1424.9;859.4;53.79;53.79;53.79;53.79
1574668800;25.11.2019 10:00;1333;657.4;1357.2;730.1;43.56;43.56;43.56;43.56
1574672400;25.11.2019 11:00;1319.4;705;1358.7;765;43.53;43.53;43.53;43.53
1574676000;25.11.2019 12:00;1291.6;725.8;1337.4;793.4;43.62;43.62;43.62;43.62
1574679600;25.11.2019 13:00;1322.3;729.8;1307.2;712.9;46.18;46.18;46.18;46.18
1574683200;25.11.2019 14:00;1318.5;748.2;1329.2;782.1;54.94;54.94;54.94;54.94
1574686800;25.11.2019 15:00;1330.6;777.6;1351.4;780.5;53.79;53.79;53.79;53.79
1574690400;25.11.2019 16:00;1374.1;773.7;1409.5;835.6;58.14;58.14;58.14;58.14
1574694000;25.11.2019 17:00;1351.9;802.8;1398.5;885.9;61.36;61.36;61.36;61.36
1574697600;25.11.2019 18:00;1322.7;801.4;1364.8;838.7;53.79;53.79;53.79;53.79
1574701200;25.11.2019 19:00;1278;768.3;1307.8;765.3;53.73;53.73;53.73;53.73
1574704800;25.11.2019 20:00;1235.4;736.9;1259.9;726;43.57;43.57;43.57;43.57
1574708400;25.11.2019 21:00;1184.8;723.4;1193.3;735.6;42.74;42.74;42.74;42.74
1574712000;25.11.2019 22:00;1092.8;780.7;1126.7;809.4;42.22;42.22;42.22;42.22
1574715600;25.11.2019 23:00;1000.5;785.8;1025.7;779.7;41.44;41.44;41.44;41.44
1574719200;26.11.2019 00:00;933.6;686.1;962.5;729.3;40.58;40.58;40.58;40.58
1574722800;26.11.2019 01:00;883.7;710.6;918.5;731.2;40.7;40.7;40.7;40.7
1574726400;26.11.2019 02:00;862;718.6;899.2;742.1;40.04;40.04;40.04;40.04
1574730000;26.11.2019 03:00;858;711.4;899.8;740.4;39.31;39.31;39.31;39.31
1574733600;26.11.2019 04:00;872;704.6;910.3;730.7;38.36;38.36;38.36;38.36
1574737200;26.11.2019 05:00;905.3;705.8;953.9;734.2;40.24;40.24;40.24;40.24
1574740800;26.11.2019 06:00;1012.9;773.5;1113.3;832.3;47.95;47.95;47.95;47.95
1574744400;26.11.2019 07:00;1185.9;813.2;1252.4;841.4;57.36;57.36;57.36;57.36
1574748000;26.11.2019 08:00;1295.8;810.5;1344.3;861.4;97.67;97.67;97.67;97.67
1574751600;26.11.2019 09:00;1323.2;818.4;1368.6;839.1;96.45;96.45;96.45;96.45
1574755200;26.11.2019 10:00;1328.3;817.9;1375.7;826.3;48.18;48.18;48.18;48.18
1574758800;26.11.2019 11:00;1347;807.5;1359.4;784.3;46.87;46.87;46.87;46.87
1574762400;26.11.2019 12:00;1320.8;768.4;1353;767.7;46.19;46.19;46.19;46.19
1574766000;26.11.2019 13:00;1356.7;803.9;1367.8;807.1;49.52;49.52;49.52;49.52
1574769600;26.11.2019 14:00;1324.8;822.1;1360.4;834.4;61.15;61.15;61.15;61.15
1574773200;26.11.2019 15:00;1345;817.7;1375.4;825.5;61.15;61.15;61.15;61.15
1574776800;26.11.2019 16:00;1372.3;825;1403.9;860.2;82.28;82.28;82.28;82.28
1574780400;26.11.2019 17:00;1337;841.8;1383.5;867.8;83.84;83.84;83.84;83.84
1574784000;26.11.2019 18:00;1305.7;834.3;1354;824;65.13;65.13;65.13;65.13
1574787600;26.11.2019 19:00;1264.5;841.5;1318;826.2;59.43;59.43;59.43;59.43
1574791200;26.11.2019 20:00;1224.8;803.9;1273.9;794.6;44.94;44.94;43.94;44.94
1574794800;26.11.2019 21:00;1173.6;787.7;1211.2;794.9;43.49;43.49;43.49;43.49
1574798400;26.11.2019 22:00;1092.5;782.9;1111.3;806;42.49;42.49;42.49;42.49
1574802000;26.11.2019 23:00;996.8;744.9;1012.3;765.3;41.27;41.27;41.27;41.27
1574805600;27.11.2019 00:00;923.8;695;938.9;713.9;39.72;39.72;39.72;39.72
1574809200;27.11.2019 01:00;879.9;687.7;917.7;727.4;38.04;38.04;38.04;38.04
1574812800;27.11.2019 02:00;861;677.4;896.5;715.7;36.31;36.31;36.31;36.31
1574816400;27.11.2019 03:00;857.6;719.8;894.2;705.2;35.72;35.72;35.72;35.72
1574820000;27.11.2019 04:00;859;722.7;896.1;695.3;35.9;35.9;35.9;35.9
1574823600;27.11.2019 05:00;896.5;728.9;907.7;690.2;37.8;37.8;37.8;37.8
1574827200;27.11.2019 06:00;997.9;775.2;1041;788.1;46.75;46.75;46.75;46.75
1574830800;27.11.2019 07:00;1168.8;804.6;1199.5;861.8;59.43;59.43;59.43;59.43
1574834400;27.11.2019 08:00;1310.1;838.7;1312.4;889.4;77.11;77.11;77.11;77.11
1574838000;27.11.2019 09:00;1332.7;845.8;1368.5;911.8;104.04;104.04;104.04;104.04
1574841600;27.11.2019 10:00;1326.3;830.8;1310.2;853.7;50.03;50.03;50.03;50.03
1574845200;27.11.2019 11:00;1330.6;832.3;1290.3;845.1;47.37;47.37;47.37;47.37
1574848800;27.11.2019 12:00;1302.5;850.8;1356.1;858.5;45.66;45.66;45.66;45.66
1574852400;27.11.2019 13:00;1330.5;842.7;1379.1;871.1;54.93;54.93;54.93;54.93
1574856000;27.11.2019 14:00;1316.3;862.6;1359.3;893.2;73.69;73.69;73.69;73.69
1574859600;27.11.2019 15:00;1329.2;854.8;1379.7;888.2;65.55;65.55;65.55;65.55
1574863200;27.11.2019 16:00;1339.6;850.2;1400.1;886.9;71.18;71.18;71.18;71.18
1574866800;27.11.2019 17:00;1300.4;857.2;1374;889.2;77.01;77.01;77.01;77.01
1574870400;27.11.2019 18:00;1290.4;871;1352.7;905.3;70.5;70.5;70.5;70.5
1574874000;27.11.2019 19:00;1254.2;851.6;1318.7;910.5;59.12;59.12;59.12;59.12
1574877600;27.11.2019 20:00;1219;831.7;1268.8;878.7;41.96;41.96;41.96;41.96
1574881200;27.11.2019 21:00;1166.5;823;1204.3;908.7;41.18;41.18;41.18;41.18
1574884800;27.11.2019 22:00;1080;817.2;1107.9;848.3;40.71;40.71;40.71;40.71
1574888400;27.11.2019 23:00;980.8;801;1019.3;832.9;40.01;40.01;40.01;40.01
1574892000;28.11.2019 00:00;908.9;786.1;960.7;837.8;38.29;38.29;38.29;38.29
1574895600;28.11.2019 01:00;847;764.5;912.4;794.7;37.9;37.9;37.9;37.9
1574899200;28.11.2019 02:00;832;759.5;895.7;791.1;36.43;36.43;36.43;36.43
1574902800;28.11.2019 03:00;819.2;779;896.2;818;35.99;35.99;35.99;35.99
1574906400;28.11.2019 04:00;830.5;804.6;904.4;845;36.18;36.18;36.18;36.18
1574910000;28.11.2019 05:00;852.1;801.5;952.6;851;37.72;37.72;37.72;37.72
1574913600;28.11.2019 06:00;989.3;870.2;1100.8;941.8;43.75;43.75;43.75;43.75
1574917200;28.11.2019 07:00;1141.9;915.2;1251.9;972;54.43;54.43;54.43;54.43
1574920800;28.11.2019 08:00;1263.9;930.7;1337.4;983.1;54.64;54.64;54.64;54.64
1574924400;28.11.2019 09:00;1287.5;925.6;1369.7;1009.9;58.06;58.06;58.06;58.06
1574928000;28.11.2019 10:00;1306.2;878.6;1360;983.1;42.73;42.73;42.73;42.73
1574931600;28.11.2019 11:00;1301.8;888.4;1350.6;976.9;42.8;42.8;42.8;42.8
1574935200;28.11.2019 12:00;1289.7;909.2;1337.4;984.3;42.52;42.52;42.52;42.52
1574938800;28.11.2019 13:00;1312.5;895;1352.4;990.1;43.29;43.29;43.29;43.29
1574942400;28.11.2019 14:00;1302.2;958.8;1342.8;1035.6;54.93;54.93;54.93;54.93
1574946000;28.11.2019 15:00;1307;931.6;1362.2;1036.6;54.94;54.94;54.94;54.94
1574949600;28.11.2019 16:00;1333.1;953.9;1378.7;1026.5;55.44;55.44;55.44;55.44
1574953200;28.11.2019 17:00;1304.6;946.9;1360.4;1038.7;56.53;56.53;56.53;56.53
