System;Total production;Total surplus;Total shortage;Total unused;Net surplus;Average cost;Difference from arbitrage
Renewables - 100 GWh storage;10348122.0000483;671717.157728796;-81623.4035143553;1204175.98062264;590093.75421444;152.629596019736;-1.69228395984162
Renewables - 100 GWh storage;10295486.3501445;599564.975275503;-204105.500728418;1049522.50780836;395459.474547085;143.953275596247;-1.96791237936792
Renewables - 100 GWh storage;9621014.30647129;529693.059278312;-155995.653872141;774983.854783354;373697.405406171;128.976243190407;-2.03481652011428
Renewables - 100 GWh storage;9668180.55149672;522914.784871975;-437446.781303301;993369.023975269;85468.0035686746;132.261390929803;-0.82007242955725
Renewables - 100 GWh storage;10587775.6476987;771438.417535979;-187843.614398586;1453796.0305276;583594.803137393;128.430374904196;-0.541981442986952
Renewables - 100 GWh storage;9245492.52669956;535237.16502442;-731700.404648412;804428.206929035;-196463.239623992;172.404830600472;-0.340611062086047
Renewables - 100 GWh storage;8376564.67517445;236868.26452851;-664707.877013276;257784.812067188;-427839.612484765;136.451095171759;-3.22412030397619
Renewables - 100 GWh storage;9543220.48590357;442927.453856323;-593188.556480201;590764.193258542;-150261.102623879;171.905381052101;-1.20628168790881
Renewables - 100 GWh storage;10973131.5298683;832209.144941342;-94362.3874459566;1370979.86643043;737846.757495385;164.847916300875;0.641401694167627
Renewables - 100 GWh storage;11140414.9858132;932158.871323265;-165375.942081408;1878254.72431228;766782.929241856;128.060445023789;-2.54830728786591
Renewables - 100 GWh storage;10191857.9831121;602055.734307905;-177327.005024104;1073334.49029737;424728.729283802;226.190652785244;-2.15369940596523
Renewables - 100 GWh storage;10731174.0070977;727928.904772025;-150798.629515241;1352393.1082348;577130.275256785;205.789225242711;-1.3379881771268
Renewables - 100 GWh storage;9157353.03043651;444582.782742413;-633707.371648765;761362.490942042;-189124.588906352;159.721583353169;-1.83868948888772
Renewables - 100 GWh storage;9208032.95142358;414891.985101171;-371106.086351232;603190.940967769;43785.8987499391;111.404968221549;-2.68802932031855
Renewables - 100 GWh storage;8518663.57882767;359186.638656409;-771262.57974013;413621.126669102;-412075.941083721;162.864675996335;-1.66768271583152
Renewables - 100 GWh storage;10579930.0983961;724602.110106608;-106948.404811395;1543289.79020507;617653.705295213;151.72959849575;-1.48356074812421
Renewables - 100 GWh storage;9267903.28663047;524300.503205395;-612788.458940164;872548.990770712;-88487.9557347688;200.120622983727;-2.20795368216787
Renewables - 100 GWh storage;10012332.2028354;731967.713235686;-315855.115633548;1171736.78966076;416112.597602139;130.022301276027;-1.89811526659839
Renewables - 100 GWh storage;10232874.0996899;648285.108758288;-205897.482342445;1147630.37461377;442387.626415843;171.052897747194;-1.74646260527739
Renewables - 100 GWh storage;9041205.15468482;427050.650090461;-545242.483890166;496734.257371526;-118191.833799705;156.41612038303;-2.64867708478079
Renewables - 100 GWh storage;8859718.6702057;306256.798470724;-676003.192859735;308054.18543595;-369746.394389011;149.048703567655;-1.61352062730681
Renewables - 100 GWh storage;8310476.41633913;277896.455337934;-1024215.53209051;340950.102625125;-746319.076752574;118.319518700008;-1.99056201419674
Renewables - 100 GWh storage;11500348.1978414;951536.01654533;-29312.3111940315;1775361.03241688;922223.705351297;169.03898303846;-1.17496430970169
Renewables - 100 GWh storage;10407838.9571989;757955.342006555;-117991.256814762;1415088.86104074;639964.085191794;188.899937440892;-0.374446347729986
Renewables - 100 GWh storage;10437659.3333076;703315.447906197;-318994.9648293;1728485.17491034;384320.483076897;147.250563496428;-2.19905860121052
Renewables - 100 GWh storage;8319603.60843716;243891.743326045;-631728.302626691;227257.344301547;-387836.559300646;139.412206094589;-1.97771906491305
Renewables - 100 GWh storage;9345860.81665516;407928.844615609;-324916.845504289;588601.19319487;83011.9991113195;149.449694386559;-2.01513829268062
Renewables - 100 GWh storage;8188653.16501516;331736.965900118;-1295983.57321137;548424.852672225;-964246.607311249;148.99588894984;0.298028656021231
Renewables - 100 GWh storage;9488703.06090114;480703.988513596;-420809.565849425;710202.869572001;59894.4226641709;164.659240577614;-1.98855706267104
Renewables - 100 GWh storage;10189260.549414;574548.938642358;-338875.74261743;1036509.13618485;235673.196024929;123.987008997263;-0.950981042189596
Renewables - 100 GWh storage;10651450.5345661;754039.393928301;-54732.4175579334;1231461.46015033;699306.976370369;175.590484059262;0.54534898117894
Renewables - 100 GWh storage;10658574.6793072;834684.923147223;-309860.59644072;1427475.35301047;524824.326706502;196.125152962495;-0.60991294250023
Renewables - 100 GWh storage;9758998.09399946;566813.71044075;-282612.427232774;894283.927108424;284201.283207976;107.677284496005;-1.10134091878682
Renewables - 100 GWh storage;10925759.574188;867200.761751998;-197258.83051536;1532619.49971201;669941.931236637;210.70054813594;-0.703873863211271
Renewables - 100 GWh storage;9119530.9196138;417093.569895425;-405877.935908227;523033.402112783;11215.6339871983;158.936236680676;-0.774018577398991
Renewables - 100 GWh storage;8858932.97731258;344865.800388564;-628619.442566964;469423.847501508;-283753.6421784;130.704673392757;-0.74284222153004
Renewables - 100 GWh storage;8265009.50317728;278018.496283814;-722725.062567909;311053.731106584;-444706.566284095;213.7174895897;-2.8103798409208
Renewables - 100 GWh storage;10315540.6259988;698964.369380495;-114122.901615342;1269302.58701202;584841.467765152;165.154340881784;-1.27086169147839
Renewables - 100 GWh storage;8986793.31616682;413682.39055316;-584601.092503127;594897.806613201;-170918.701949966;177.331426721733;-2.4596147962683
Renewables - 100 GWh storage;10218432.5677144;634043.880578622;-149910.870069042;939083.862325202;484133.01050958;153.972769328316;-0.975699208055758
Renewables - 100 GWh storage;9304240.64745992;398293.394972251;-479894.892103426;457091.385067373;-81601.4971311741;96.8437260410082;-2.06841060098792
Renewables - 100 GWh storage;8851695.71188347;242717.995695519;-561162.788482946;225607.2977804;-318444.792787428;143.657887132071;-2.23214762858213
Renewables - 100 GWh storage;8870401.69139272;361816.775142561;-522139.915796988;507706.676028981;-160323.140654427;206.010124752565;-1.46334290100265
Renewables - 100 GWh storage;8303508.16755475;356968.288484257;-954930.895510344;579610.768672413;-597962.607026086;142.83906224424;-0.015062533373914
Renewables - 100 GWh storage;8704420.39553863;416144.106890197;-860040.114870313;516223.60451323;-443896.007980115;145.203382784725;-0.187756823163923
Renewables - 100 GWh storage;8446780.25745071;266173.721543133;-948785.126108689;277379.277555263;-682611.404565555;130.056680857726;0.654099814521487
Renewables - 100 GWh storage;8895105.76976226;396207.877804569;-613550.611439925;594457.684990078;-217342.733635356;121.671516930988;-0.223798891477514
Renewables - 100 GWh storage;10054617.34173;630964.832210682;-267827.976203707;1026058.25239407;363136.856006976;177.747661417824;-1.90022211254922
Renewables - 100 GWh storage;10083916.550624;606422.827028262;-283863.181743453;780871.800707281;322559.645284808;111.606355655857;-0.356001661011611
Renewables - 100 GWh storage;8612253.42270564;308570.358767519;-507589.805511113;400106.731684241;-199019.446743594;127.096438063903;-1.15004633385181
Renewables - 100 GWh storage;10285775.559029;655311.615236981;-35978.5075014963;1047942.16300763;619333.107735485;138.268171939799;-1.36050820556791
Renewables - 100 GWh storage;10949103.4278844;825809.697905801;-187644.648929888;1590354.10695758;638165.048975913;159.633675573103;-2.01036016365098
Renewables - 100 GWh storage;9260946.95050878;345593.718308936;-517369.467392182;405462.241726349;-171775.749083246;124.314084829289;-0.042420614718715
Renewables - 100 GWh storage;8907822.74851843;337859.529318985;-380816.055643925;370234.576422307;-42956.5263249405;147.993374819131;-0.162721461048065
Renewables - 100 GWh storage;11724136.3485378;1028888.56552264;-52081.9681091825;2011329.57508432;976806.597413458;156.831716374989;0.536787253140304
Renewables - 100 GWh storage;9004223.08173054;393233.996198301;-414574.904932016;537400.625094744;-21340.9087337149;134.811636657579;0.12192420956211
Renewables - 100 GWh storage;7339422.38921439;151610.54247531;-1458224.37908782;146629.013124461;-1306613.83661251;177.154177974611;-1.9378374009636
Renewables - 100 GWh storage;9070755.93009979;330549.814913586;-474171.644379415;429178.389270693;-143621.829465829;249.488640071595;-1.4855658209948
Renewables - 100 GWh storage;10324592.8457439;617813.26673969;-98045.6105597327;1017837.28874744;519767.656179957;187.945838681123;-0.326650148678283
Renewables - 100 GWh storage;9146704.70639685;360695.178422271;-427961.653559474;459649.543829401;-67266.4751372024;172.897966188092;-1.89614979384695
Renewables - 100 GWh storage;9549541.6061607;478525.959798391;-370329.588588645;796823.714476003;108196.371209746;132.648205272833;-0.503511663473525
Renewables - 100 GWh storage;7950578.27581514;250977.353030314;-1203247.64039349;276110.242775834;-952270.287363179;190.168166331679;-0.121846529272432
Renewables - 100 GWh storage;10080602.4810899;630584.145841185;-165918.540915158;1061199.32880464;464665.604926027;155.058248094847;-2.41472473542268
Renewables - 100 GWh storage;9109712.65499638;289237.523353762;-467251.778146513;340617.452551584;-178014.254792752;161.133800711295;-1.09620596950907
Renewables - 100 GWh storage;9334884.13886314;480063.236030448;-440663.534302449;674676.78531094;39399.7017279979;110.08898192385;-2.97996351058972
Renewables - 100 GWh storage;10120741.7344429;592596.282938271;-153513.48580682;1122600.04011601;439082.797131451;282.134917125325;-1.97287147130152
Renewables - 100 GWh storage;7802981.34959226;169780.742318944;-1215701.29823755;156976.933659902;-1045920.5559186;158.712323163797;-0.042416735896339
Renewables - 100 GWh storage;8897087.44259059;302339.159055734;-481022.592911009;397110.423210014;-178683.433855276;160.529386075105;-2.83092481427936
Renewables - 100 GWh storage;8929139.87861019;299967.328431362;-439143.18273783;309399.789331635;-139175.854306468;156.887507840672;-2.66004897821584
Renewables - 100 GWh storage;11108595.7800801;858251.674536735;-407953.134595325;2048935.72937364;450298.53994141;155.59942563519;0.065908626035572
Renewables - 100 GWh storage;9386619.81098085;464734.442441235;-466662.120973441;773760.987109021;-1927.67853220541;158.301970133346;-1.30026212147314
Renewables - 100 GWh storage;9822908.94207348;608231.407591307;-238170.453773184;1097864.00078973;370060.953818124;160.746027376041;-1.04043823777938
Renewables - 100 GWh storage;10255411.6593398;684691.634675234;-119259.664485559;1082978.20076716;565431.970189674;115.493490513665;-2.39394703409339
Renewables - 100 GWh storage;8641065.374997;321720.649327415;-667115.714758477;347755.676562343;-345395.065431063;131.650904784717;-1.84562836821545
Renewables - 100 GWh storage;8508627.83731762;361206.985563781;-1109359.85506344;440149.588983057;-748152.869499658;131.882581915132;-1.36280165914231
Renewables - 100 GWh storage;11126804.9049002;798871.197709698;-87966.3350584842;1649863.19606591;710904.862651214;153.883451917765;-0.070032549808261
Renewables - 100 GWh storage;12323400.5882799;1207482.51789279;-23693.1768587766;2324317.09960163;1183789.34103401;122.119003477577;-1.57130282540113
Renewables - 100 GWh storage;10304782.6243497;655507.357718561;-110349.46030919;1196943.49046169;545157.897409371;152.092675481209;-0.643443988071695
Renewables - 100 GWh storage;9657658.53397415;588288.886486777;-319106.897353459;933346.902251271;269181.989133318;178.411935988831;-1.95362456339944
Renewables - 100 GWh storage;10180434.0828773;638327.902669472;-238566.51138726;1060997.34971992;399761.391282213;228.493877717137;0.19232876028623
Renewables - 100 GWh storage;7454618.05041083;144773.466562552;-1303067.56103965;92224.8721149357;-1158294.09447709;139.673121933562;-2.37634414288757
Renewables - 100 GWh storage;10911849.2530455;856327.175537372;-135562.670255633;1528230.75627277;720764.50528174;108.109592868391;-0.576751988071706
Renewables - 100 GWh storage;8201943.70039979;322864.328547812;-1041494.66615811;399100.651739616;-718630.337610294;162.845535366518;-1.6726962496797
Renewables - 100 GWh storage;9681448.75712494;529289.297001557;-429881.139645376;876431.591337619;99408.1573561802;132.347780346786;-2.28835401211265
Renewables - 100 GWh storage;10038572.2660999;673465.288979917;-257447.761034668;1154051.77933545;416017.527945248;159.866394321946;-1.20656141749865
Renewables - 100 GWh storage;10754893.2836778;663415.087209483;-57487.0332159081;1290544.44282468;605928.053993575;139.502951094132;-0.156892590473973
Renewables - 100 GWh storage;9604226.635641;593634.871869316;-646777.543067092;1075501.00435115;-53142.6711977761;179.825126144018;-0.949921956632167
Renewables - 100 GWh storage;9572799.71671322;452907.790632982;-244582.769779131;757192.847554627;208325.020853851;111.166646686365;-3.5398520873433
Renewables - 100 GWh storage;10245667.9784397;611621.257252966;-327302.055355626;971218.585897415;284319.201897339;146.829737082295;-0.761925446638607
Renewables - 100 GWh storage;10741513.8993595;793742.656389502;-398954.077997441;1825854.20726003;394788.578392061;124.279923608231;0.343291614366919
Renewables - 100 GWh storage;10692892.9908937;824163.441470022;-24933.6054931075;1509662.78189354;799229.835976914;176.657568638405;-1.62419327894695
Renewables - 100 GWh storage;9136487.65291718;447925.108646282;-567868.439542243;596699.41379879;-119943.330895961;246.537331951251;0.030268067281632
Renewables - 100 GWh storage;10013935.7163232;587513.225549127;-388355.799145574;1074755.14450482;199157.426403553;145.80340371885;-0.829626296948632
Renewables - 100 GWh storage;8567791.32431788;309904.626326409;-848070.858109534;375034.622987719;-538166.231783125;122.17905059556;-2.47433335403982
Renewables - 100 GWh storage;10628696.7113287;741175.117716758;-115454.604499107;1239970.23543676;625720.513217652;128.583011441369;-2.51183105849116
